action,project_id,file_ext,file_size,file_name,rel_path,reason,existing_ids,job_id
missing,GVF,.pdf,322693,Factura venta 26FV00773.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/8. ARBENTIA/Factura venta 26FV00773.pdf,no source_hash or title/project match; enqueued,,4758497a-9f7c-4732-ae12-ef0e55f5f337
missing,GVF,.pdf,322637,Factura venta 26FV00774.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/8. ARBENTIA/Factura venta 26FV00774.pdf,no source_hash or title/project match; enqueued,,b7b7e543-da7f-4e35-a683-bdd9c58fbaca
missing,GVF,.pdf,1519362,hit.ES-80.Kick Off.GEMSWELL.160326.v1.2.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/8. ARBENTIA/hit.ES-80.Kick Off.GEMSWELL.160326.v1.2.pdf,no source_hash or title/project match; enqueued,,cd9ddd61-e2ca-4c8f-8aa4-8176b8e281df
missing,GVF,.pdf,322449,Nota abono venta 26ABV0088.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/8. ARBENTIA/Nota abono venta 26ABV0088.pdf,no source_hash or title/project match; enqueued,,bd6db21d-a26a-4811-ae1f-df07b2230910
missing,GVF,.pdf,321865,Nota abono venta 26ABV0090.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/8. ARBENTIA/Nota abono venta 26ABV0090.pdf,no source_hash or title/project match; enqueued,,019e0681-090c-425e-9a00-496d8509a072
missing,GVF,.pdf,323366,Nota abono venta 26ABV0091.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/8. ARBENTIA/Nota abono venta 26ABV0091.pdf,no source_hash or title/project match; enqueued,,aeb3fe96-28e1-4509-a58c-6a727d7fd6ae
missing,GVF,.xlsx,21835,Trial_Balance_Matriz_Agregado.xlsx,1. GEMSWELL VENTURES/03. Ventures/6. IT/8. ARBENTIA/Trial_Balance_Matriz_Agregado.xlsx,no source_hash or title/project match; enqueued,,7aa4846c-7b1a-478f-8381-cc6bfcaee29d
missing,GVF,.xlsx,28122,Trial_Balance_Matriz_desagregado.xlsx,1. GEMSWELL VENTURES/03. Ventures/6. IT/8. ARBENTIA/Trial_Balance_Matriz_desagregado.xlsx,no source_hash or title/project match; enqueued,,c1b16516-a190-4c0a-a9bc-72233aff7968
missing,GVF,.xlsx,24140,Trial_Balance_Park_Agregado.xlsx,1. GEMSWELL VENTURES/03. Ventures/6. IT/8. ARBENTIA/Trial_Balance_Park_Agregado.xlsx,no source_hash or title/project match; enqueued,,cd19f688-8142-4d04-aeb5-ae21d5eaa326
missing,GVF,.xlsx,33108,Trial_Balance_Park_desagregado.xlsx,1. GEMSWELL VENTURES/03. Ventures/6. IT/8. ARBENTIA/Trial_Balance_Park_desagregado.xlsx,no source_hash or title/project match; enqueued,,7b9fddf0-b199-41a0-8e00-90472271692b
missing,GVF,.pdf,310162,20250323_Fever partnership w_ Stoneweg_vShared.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/20250323_Fever partnership w_ Stoneweg_vShared.pdf,no source_hash or title/project match; enqueued,,9a053c8a-3f23-41a5-aa16-84b09701f499
missing,GVF,.docx,46071,Primera Adenda NDA GEMSWELL-FEVER V.2.docx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/LEGAL/Primera Adenda NDA GEMSWELL-FEVER V.2.docx,no source_hash or title/project match; enqueued,,bbec7f8f-c3c5-4307-9a97-c17b321bfe85
missing,MAD,.docx,56543,Term_Sheet_Fever_Madrid_Surf_Park_26_04_26_v2.docx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/LEGAL/Term_Sheet_Fever_Madrid_Surf_Park_26_04_26_v2.docx,no source_hash or title/project match; enqueued,,02816ce2-84be-4fc3-b122-54ed36c944e9
missing,MAD,.docx,58525,Term_Sheet_Fever_Madrid_Surf_Park_28_04_26_v3Fever.docx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/LEGAL/Term_Sheet_Fever_Madrid_Surf_Park_28_04_26_v3Fever.docx,no source_hash or title/project match; enqueued,,83537170-07fc-40e6-89d5-397099e16f0d
missing,GVF,.xlsx,1270828,2025-06-30 · MSP · IT Budget · Fever-Viva Simulation.xlsx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/2025-06-30 · MSP · IT Budget · Fever-Viva Simulation.xlsx,no source_hash or title/project match,,
missing,GVF,.pdf,201326,20251106_Fever OpCo partnership w_ Gemswell_vF.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Nuevo acuerdo Fever/20251106_Fever OpCo partnership w_ Gemswell_vF.pdf,no source_hash or title/project match; enqueued,,d367852e-2ee8-464a-8006-30fe10b8f709
missing,GVF,.xlsx,36355,BUSINESS CASE FEVER 26_11_12.xlsx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Nuevo acuerdo Fever/BUSINESS CASE FEVER 26_11_12.xlsx,no source_hash or title/project match; enqueued,,29276d1a-915f-41b8-8d82-d28b66eeb5d8
missing,GVF,.pptx,9376544,Fever_Dec_25.pptx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Nuevo acuerdo Fever/Fever_Dec_25.pptx,no source_hash or title/project match; enqueued,,331d6e40-6de3-4bbf-9f58-5bd0bd4a2448
missing,GVF,.pdf,5064139,11022025 ATM Ciudad del deporte c_Partners.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Propuesta Fever x Ciudad del Deporte/11022025 ATM Ciudad del deporte c_Partners.pdf,no source_hash or title/project match; enqueued,,f2ce6c3f-6ee0-4a17-b67c-e5982bbc613d
missing,GVF,.pdf,95943,ECONOMICS FEVER CIUDAD DEL DEPORTE.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Propuesta Fever x Ciudad del Deporte/ECONOMICS FEVER CIUDAD DEL DEPORTE.pdf,no source_hash or title/project match; enqueued,,b525aa5a-170a-48a4-8d27-be9f197d25df
duplicate_in_batch,GVF,.pdf,7876174,Presentation Vivaticket parques V1.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Vivatickets/Presentation Vivaticket parques V1.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/03. Ventures/6. IT/5. VIVA TICKET/Presentation Vivaticket parques V1.pdf,,
missing,GVF,.pdf,408117,Buy Gift Voucher.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Vivatickets/Flows/Buy Gift Voucher.pdf,no source_hash or title/project match; enqueued,,73d289ee-e40f-40aa-ac27-3c03e396c167
missing,GVF,.pdf,1414888,Events page visualization.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Vivatickets/Flows/Events page visualization.pdf,no source_hash or title/project match; enqueued,,33397a8d-df9d-4eee-9e1d-86aedb52de2f
missing,GVF,.pdf,542434,Mobile.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Vivatickets/Flows/Mobile.pdf,no source_hash or title/project match; enqueued,,0f454ac8-07f3-46d4-b11e-18b66c3d7938
missing,GVF,.pdf,508000,Personal information - Desktop.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Vivatickets/Flows/Personal information - Desktop.pdf,no source_hash or title/project match; enqueued,,8d0b9322-1ea5-4c5d-8179-16cd447c1f32
missing,GVF,.pdf,1796187,Phase 1 - desktop.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Vivatickets/Flows/Phase 1 - desktop.pdf,no source_hash or title/project match; enqueued,,6af8207b-71b9-4366-b88b-7bfd626ddd96
missing,GVF,.pdf,2398909,Phase 2 - Desktop.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Vivatickets/Flows/Phase 2 - Desktop.pdf,no source_hash or title/project match; enqueued,,7b38f8d4-fe1e-4fca-8813-fd29e0437a88
missing,GVF,.pdf,566401,Redeem Gift Voucher.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Vivatickets/Flows/Redeem Gift Voucher.pdf,no source_hash or title/project match; enqueued,,f9511fa1-e406-497c-aca5-3edb480f6ef2
missing,GVF,.pdf,3371703,Redeem.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Vivatickets/Flows/Redeem.pdf,no source_hash or title/project match; enqueued,,6fd02d42-db89-4c71-b128-8d2670b1da51
duplicate_in_batch,MAD,.pdf,9025835,Stoneweg – Surf Park Madrid - Ticketing system Proposal 20250610.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Vivatickets/Stoneweg – Surf Park Madrid - Ticketing system Proposal 20250610.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/03. Ventures/6. IT/5. VIVA TICKET/Stoneweg – Surf Park Madrid - Ticketing system Proposal 20250610.pdf,9ae3d952-3d1f-486e-b04b-0e163be2d1d0,
missing,GVF,.xlsx,36259,Comparativa_IT_budgets.xlsx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Comparativa_IT_budgets.xlsx,no source_hash or title/project match; enqueued,,7d5047e7-7456-4727-9c13-99e153af783d
missing,GVF,.xlsx,36276,Comparativa_IT_budgets_v2.xlsx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Comparativa_IT_budgets_v2.xlsx,no source_hash or title/project match; enqueued,,0f416412-37c5-4932-94e2-760352191382
missing,GVF,.xlsx,607372,Copia de proposal analysis v_240625 (1).xlsx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Copia de proposal analysis v_240625 (1).xlsx,no source_hash or title/project match; enqueued,,8d2ce571-f193-48ed-9bbc-f376a1319394
missing,GVF,.pptx,9181312,Fever Analysis_03_07_25.pptx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Fever Analysis_03_07_25.pptx,no source_hash or title/project match; enqueued,,81b9b373-3532-49fe-bf0b-a442e7da11c2
missing,GVF,.pptx,9180465,Fever Analysis_04_07_25.pptx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Fever Analysis_04_07_25.pptx,no source_hash or title/project match; enqueued,,bb599443-b45f-4e36-9c2d-9de96f866b18
missing,GVF,.pptx,9181965,Fever Analysis_07_07_25.pptx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Fever Analysis_07_07_25.pptx,no source_hash or title/project match; enqueued,,ecf589a8-94c1-411f-9915-ba640136b878
missing,GVF,.pptx,9889877,Fever Analysis_11_07_25.pptx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Fever Analysis_11_07_25.pptx,no source_hash or title/project match; enqueued,,70879ab6-8624-4e11-834c-2e2b3bf30ea9
missing,GVF,.pdf,1534638,Fever Analysis_14_07_25.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Fever Analysis_14_07_25.pdf,no source_hash or title/project match; enqueued,,7d00a1d8-faaf-4733-80fd-1850936f48fc
missing,GVF,.pdf,1265185,Fever Analysis_economics.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Fever Analysis_economics.pdf,no source_hash or title/project match; enqueued,,b501dfff-a5e5-4b60-ab21-8bc59006c8db
missing,GVF,.pptx,9126997,Fever Analysis_economics.pptx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Fever Analysis_economics.pptx,no source_hash or title/project match; enqueued,,7916f3af-17f2-4187-beac-b85c571538d0
missing,BHX,.pdf,1300391,Fever Analysis_economics_Birmingham_Update.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Fever Analysis_economics_Birmingham_Update.pdf,no source_hash or title/project match; enqueued,,142441bc-ef1d-4730-a48c-747573dc90a0
missing,BHX,.pptx,9139290,Fever Analysis_economics_Birmingham_Update.pptx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Fever Analysis_economics_Birmingham_Update.pptx,no source_hash or title/project match; enqueued,,2a714e92-5523-4ff0-a406-18b6f362de70
missing,GVF,.pptx,9186192,Fever.pptx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Fever.pptx,no source_hash or title/project match; enqueued,,a4d60a98-711f-43b5-ad7c-4de0cfaf2509
duplicate_in_batch,GVF,.pdf,201326,20251106_Fever OpCo partnership w_ Gemswell_vF.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/20251106_Fever OpCo partnership w_ Gemswell_vF.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Nuevo acuerdo Fever/20251106_Fever OpCo partnership w_ Gemswell_vF.pdf,,
missing,GVF,.xlsx,28259,BUSINESS CASE FEVER 09_12_25.xlsx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/BUSINESS CASE FEVER 09_12_25.xlsx,no source_hash or title/project match; enqueued,,0c1baba3-a7a4-4b71-b664-5123cda62bdb
missing,GVF,.xlsx,1175606,Copia de 20260211_Pr_Surf_Business_Case_vshared.xlsx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Copia de 20260211_Pr_Surf_Business_Case_vshared.xlsx,no source_hash or title/project match; enqueued,,676daa24-b666-4c29-819d-68b236dce422
duplicate_in_batch,GVF,.pdf,95943,ECONOMICS FEVER CIUDAD DEL DEPORTE.pdf,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/ECONOMICS FEVER CIUDAD DEL DEPORTE.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Reunión Fever/Propuesta Fever x Ciudad del Deporte/ECONOMICS FEVER CIUDAD DEL DEPORTE.pdf,,
missing,GVF,.pptx,12245263,Fever 19_03_26.pptx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Fever 19_03_26.pptx,no source_hash or title/project match; enqueued,,869bca9d-4440-492f-810e-274b2f7d2ce0
missing,GVF,.pptx,974477,Fever final Economics .pptx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Fever final Economics .pptx,no source_hash or title/project match; enqueued,,26fbc34a-3ecb-4283-a2cf-6f8026701c4f
missing,GVF,.pptx,1576471,Fever March 2026.pptx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Fever March 2026.pptx,no source_hash or title/project match; enqueued,,3e7390af-95c5-4177-ba9d-5be104be723e
missing,GVF,.docx,193584,Oferta final Fever.docx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Oferta final Fever.docx,no source_hash or title/project match; enqueued,,1cb62db6-aba7-4dbf-adde-35e3f7f4a916
unsupported,GVF,.pptm,2967130,Presentación Fever.pptm,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Presentación Fever.pptm,unsupported extension .pptm,,
missing,GVF,.docx,50108,Primera Adenda NDA GEMSWELL-FEVER_CG.docx,1. GEMSWELL VENTURES/03. Ventures/6. IT/9.FEVER/Primera Adenda NDA GEMSWELL-FEVER_CG.docx,no source_hash or title/project match; enqueued,,97ecc1f4-41ed-49bc-9a67-f6be8e632ccc
missing,MAD,.pdf,40190,015_2024 Madrid - Factura (2).pdf,1. GEMSWELL VENTURES/03. Ventures/7. PROGRAMAS SURF/C.MEANA/1.FACTURAS/015_2024 Madrid - Factura (2).pdf,no source_hash or title/project match; enqueued,,156fbe91-ae87-4456-9ff8-66f8a071abb0
missing,MAD,.pdf,44857,02_2026 Madrid - Factura (1).pdf,1. GEMSWELL VENTURES/03. Ventures/7. PROGRAMAS SURF/C.MEANA/1.FACTURAS/02_2026 Madrid - Factura (1).pdf,no source_hash or title/project match; enqueued,,025e8d42-fb17-4da4-99da-9051e87e5a6b
missing,GVF,.pdf,48887,2f610ca9-223a-4b0d-ac2f-28478e629650.pdf,1. GEMSWELL VENTURES/03. Ventures/7. PROGRAMAS SURF/C.MEANA/1.FACTURAS/2f610ca9-223a-4b0d-ac2f-28478e629650.pdf,no source_hash or title/project match; enqueued,,06ca2324-7b45-4a44-812b-aab36bc9ca20
missing,GVF,.docx,56459,Contrato_MPS_Carlos_Meana V. 27.1.26.docx,1. GEMSWELL VENTURES/03. Ventures/7. PROGRAMAS SURF/C.MEANA/1.FACTURAS/Contrato_MPS_Carlos_Meana V. 27.1.26.docx,no source_hash or title/project match; enqueued,,41a67e67-3d98-437a-8526-eba221097004
missing,GVF,.pdf,249217,Contrato_MPS_Carlos_Meana V. 27.1.26_CLEAN VERSION (1).pdf,1. GEMSWELL VENTURES/03. Ventures/7. PROGRAMAS SURF/C.MEANA/1.FACTURAS/Contrato_MPS_Carlos_Meana V. 27.1.26_CLEAN VERSION (1).pdf,no source_hash or title/project match; enqueued,,69d49a21-bd56-4782-a093-822913ce14e8
missing,GVF,.pdf,278002,Contrato_MPS_Carlos_Meana V. 27.1.26_SIGNED.pdf,1. GEMSWELL VENTURES/03. Ventures/7. PROGRAMAS SURF/C.MEANA/1.FACTURAS/Contrato_MPS_Carlos_Meana V. 27.1.26_SIGNED.pdf,no source_hash or title/project match; enqueued,,b21848f7-a0d7-4cdc-a76a-8fa7678b046b
missing,GVF,.docx,20107,Nivel de grados en Surf.docx,1. GEMSWELL VENTURES/03. Ventures/7. PROGRAMAS SURF/C.MEANA/2. PROGRAMAS/Nivel de grados en Surf.docx,no source_hash or title/project match; enqueued,,8e58b775-bfe0-483f-b38d-b5a06561b503
missing,GVF,.docx,28693,Old Men Surfing.docx,1. GEMSWELL VENTURES/03. Ventures/7. PROGRAMAS SURF/C.MEANA/2. PROGRAMAS/Old Men Surfing.docx,no source_hash or title/project match; enqueued,,098711b3-1cac-46a1-b944-fcc66b732a67
missing,GVF,.docx,27066,Parental Surfers.docx,1. GEMSWELL VENTURES/03. Ventures/7. PROGRAMAS SURF/C.MEANA/2. PROGRAMAS/Parental Surfers.docx,no source_hash or title/project match; enqueued,,3d37ed00-6339-41dc-b426-e01134bfb876
missing,GVF,.docx,29107,Perfeccionamiento en el surf.docx,1. GEMSWELL VENTURES/03. Ventures/7. PROGRAMAS SURF/C.MEANA/2. PROGRAMAS/Perfeccionamiento en el surf.docx,no source_hash or title/project match; enqueued,,0faefb96-d6d1-4280-9e63-cf5acc8d097c
duplicate_in_batch,MAD,.pdf,650951,Presentación del programa de Salvamento y Surf Gemswell-Madrid.pdf,1. GEMSWELL VENTURES/03. Ventures/7. PROGRAMAS SURF/C.MEANA/2. PROGRAMAS/Presentación del programa de Salvamento y Surf Gemswell-Madrid.pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/03. Ventures/13. MARKETING/5. PROGRAMAS SURF/Presentación del programa de Salvamento y Surf Gemswell-Madrid.pdf,,
missing,GVF,.docx,24525,SURF EN FAMILIA.docx,1. GEMSWELL VENTURES/03. Ventures/7. PROGRAMAS SURF/C.MEANA/2. PROGRAMAS/SURF EN FAMILIA.docx,no source_hash or title/project match; enqueued,,866b179f-b396-419c-86e9-d21c85dd976b
missing,GVF,.docx,25018,SURF PARA TOD@s.docx,1. GEMSWELL VENTURES/03. Ventures/7. PROGRAMAS SURF/C.MEANA/2. PROGRAMAS/SURF PARA TOD@s.docx,no source_hash or title/project match; enqueued,,ced9e0c5-adc0-43fa-ab29-fa83eae1357d
missing,GVF,.docx,26343,SURFINGIRLS.docx,1. GEMSWELL VENTURES/03. Ventures/7. PROGRAMAS SURF/C.MEANA/2. PROGRAMAS/SURFINGIRLS.docx,no source_hash or title/project match; enqueued,,1ae29b43-1699-40fd-9819-9bde2762ae72
missing,GVF,.pdf,2297475,Thinking Adrenaline Services Proposal - Stoneweg-Teras Capital.pdf,1. GEMSWELL VENTURES/03. Ventures/8. CONSULTANCY/1. THINKING ADRENALINE/Thinking Adrenaline Services Proposal - Stoneweg-Teras Capital.pdf,no source_hash or title/project match; enqueued,,f1629189-ae6d-44a9-91fd-05ee82a0d6ab
missing,GVF,.pdf,2706757,2025-01-31 Thinking Adrenaline Mutual NDA - Signed.pdf,1. GEMSWELL VENTURES/03. Ventures/8. CONSULTANCY/1. THINKING ADRENALINE/LEGAL/2025-01-31 Thinking Adrenaline Mutual NDA - Signed.pdf,no source_hash or title/project match; enqueued,,0aa1fd3f-3545-46c5-8add-3241c4450040
missing,GVF,.pdf,2017122,Thinking Adrenaline Company & Service Overview.pdf,1. GEMSWELL VENTURES/03. Ventures/8. CONSULTANCY/1. THINKING ADRENALINE/LEGAL/Thinking Adrenaline Company & Service Overview.pdf,no source_hash or title/project match; enqueued,,738afb73-a9f2-4ddf-84fc-e387d3488548
missing,GVF,.doc,228864,Thinking Adrenaline Mutual NDA.doc,1. GEMSWELL VENTURES/03. Ventures/8. CONSULTANCY/1. THINKING ADRENALINE/LEGAL/Thinking Adrenaline Mutual NDA.doc,no source_hash or title/project match; enqueued,,62e54dbe-4587-4464-90d6-c07bdaa0dbce
duplicate_in_batch,GVF,.pdf,317245,20250305 contrato asesoramiento concurso prestacion de servicios aseguradoras (DEF).pdf,1. GEMSWELL VENTURES/03. Ventures/8. CONSULTANCY/2. SEGUROS/CONTRATO/20250305 contrato asesoramiento concurso prestacion de servicios aseguradoras (DEF).pdf,same bytes/project already present in this source batch: 1. GEMSWELL VENTURES/03. Ventures/13. MARKETING/7. SPONSORSHIPS/Marcas/Seguros/Allianz/20250305 contrato asesoramiento concurso prestacion de servicios aseguradoras (DEF).pdf,,
missing,GVF,.docx,40121,20250305 contrato asesoramiento concurso prestacion de servicios aseguradoras(v.3) Com PF.docx,1. GEMSWELL VENTURES/03. Ventures/8. CONSULTANCY/2. SEGUROS/CONTRATO/20250305 contrato asesoramiento concurso prestacion de servicios aseguradoras(v.3) Com PF.docx,no source_hash or title/project match; enqueued,,66f2bdf3-2b25-4afe-8a90-4a9714c747f0
missing,GVF,.pdf,23640,F2025-0001.pdf,1. GEMSWELL VENTURES/03. Ventures/8. CONSULTANCY/2. SEGUROS/CONTRATO/F2025-0001.pdf,no source_hash or title/project match; enqueued,,51ed1c91-5d88-4667-9797-2960f543b12b
missing,GVF,.pdf,68632,Factura_FMPVMCJ035XXXX.pdf,1. GEMSWELL VENTURES/03. Ventures/8. CONSULTANCY/2. SEGUROS/CONTRATO/Factura_FMPVMCJ035XXXX.pdf,no source_hash or title/project match; enqueued,,06d74184-b165-4f59-813b-10b9ecb6d7fb
missing,GVF,.pdf,217995,File.pdf,1. GEMSWELL VENTURES/03. Ventures/8. CONSULTANCY/2. SEGUROS/CONTRATO/File.pdf,no source_hash or title/project match; enqueued,,8c2973b5-3f7b-464b-8d79-698d82e9caae
missing,GVF,.pdf,63443,justificante transferencia charo.pdf,1. GEMSWELL VENTURES/03. Ventures/8. CONSULTANCY/2. SEGUROS/CONTRATO/justificante transferencia charo.pdf,no source_hash or title/project match; enqueued,,f42f8830-9e6a-49e7-8775-9a30a7780a7d
missing,GVF,.xlsx,20609,Hitos proyecto Seguros Gemswell Propuesta.xlsx,1. GEMSWELL VENTURES/03. Ventures/8. CONSULTANCY/2. SEGUROS/DELIVERABLES/Hitos proyecto Seguros Gemswell Propuesta.xlsx,no source_hash or title/project match; enqueued,,b6fcb230-966d-49d6-b7a5-bacb79ae0c67
missing,GVF,.pdf,2213399,Informe_Final_RFP_10 Sept 2025 .pdf,1. GEMSWELL VENTURES/03. Ventures/8. CONSULTANCY/2. SEGUROS/DELIVERABLES/Informe_Final_RFP_10 Sept 2025 .pdf,no source_hash or title/project match; enqueued,,6918cd79-7289-4298-9385-3b8c02cda043
missing,GVF,.pdf,418698,Presentacion ATM RFP Brokerage Sept 2025.pdf,1. GEMSWELL VENTURES/03. Ventures/8. CONSULTANCY/2. SEGUROS/DELIVERABLES/Presentacion ATM RFP Brokerage Sept 2025.pdf,no source_hash or title/project match; enqueued,,2a69bf1a-2b91-4549-ac00-ab030c4a9b9f
missing,GVF,.docx,36781,RFI Brokerage May 2025_Marta.docx,1. GEMSWELL VENTURES/03. Ventures/8. CONSULTANCY/2. SEGUROS/DELIVERABLES/RFI Brokerage May 2025_Marta.docx,no source_hash or title/project match; enqueued,,822acc3a-a494-4ea9-a285-7f8e5f49d892
missing,BHX,.pptx,8149899,RibéSalat  Gemswell Birmingham 16mar2026.pptx,1. GEMSWELL VENTURES/03. Ventures/8. CONSULTANCY/2. SEGUROS/DELIVERABLES/RibéSalat  Gemswell Birmingham 16mar2026.pptx,no source_hash or title/project match,,
